duracao,5,10,15,25,50,100,1000,10000
1050,87.46837124887938,95.75063930443429,100.06743025606207,105.11793684249167,111.46255314798628,117.36896873675285,134.93974692664625,150.55302882721895
1080,87.94557406989533,96.2768525174533,100.61936691044446,105.70088309412236,112.08514508990321,118.029252985126,135.71647671395917,151.4378017953115
1110,88.40970118212431,96.7886471008451,101.15618009395929,106.26785618908028,112.69067755403186,118.67144495875115,136.47192353298735,152.29833133238506
1140,88.8614500841625,97.28679218874134,101.67867653914175,106.81970818475955,113.28006054548193,119.2965097553101,137.20722268283717,153.13591065775017
1170,89.30146391133414,97.77199696870434,102.18760010152567,107.35722472891845,113.854133143263,119.9053372524512,137.9234209770261,153.95173219677537
1200,89.7303369423841,98.24491675397624,102.68363812872889,107.88113178660056,114.41367068469818,120.49874972715425,138.62148570657334,154.74689779074455
1230,90.14861942611044,98.70615830582335,103.16742704297539,108.39210153630137,114.95939106258402,121.07750853412634,139.30231249617572,155.52242764582752
1260,90.55682182629485,99.15628451443587,103.63955725081654,108.8907575555335,115.4919602634217,121.64231997932288,139.96673221356303,156.27926820352735
1290,90.95541856708243,99.59581852897122,104.10057747506761,109.37767939614548,116.0119972538996,122.19384050226236,140.615517065749,157.01829908492033
1320,91.34485134773718,100.02524741274644,104.55099858868093,109.85340663359452,116.5200783055534,122.73268126250568,141.24938599436652,157.7403392364829
1350,91.72553208485321,100.44502538762471,104.99129701773113,110.3184424611224,117.01674083337932,123.25941221066243,141.8690094646234,158.44615238519128
1380,92.0978455311632,100.85557672178459,105.42191777035038,110.77325688886623,117.50248681251334,123.77456571191928,142.47501372786397,159.1364518940063
1410,92.46215161268579,101.25729830690062,105.84327713989194,111.21828959889449,117.97778582743621,124.27863977984663,143.06798462567932,159.81190509513507
1440,92.81878751979957,101.65056196397782,106.25576512348336,111.65395249964237,118.4430778001336,124.77210096972428,143.64847099349015,160.47313716705295
